art_v_id,startdate,enddate,title
1499926,,,over de invulling van de gemeentelijke saneringsverplichting
1499927,,,over de invulling van de gemeentelijke saneringsverplichting
1499928,,,over de invulling van de gemeentelijke saneringsverplichting
1499929,,,over de invulling van de gemeentelijke saneringsverplichting
1499930,,,over de invulling van de gemeentelijke saneringsverplichting
1499931,,,over de invulling van de gemeentelijke saneringsverplichting
1499932,,,over de invulling van de gemeentelijke saneringsverplichting
1499933,,,over de invulling van de gemeentelijke saneringsverplichting
1499934,,,over de invulling van de gemeentelijke saneringsverplichting
1499935,,,over de invulling van de gemeentelijke saneringsverplichting
1499936,,,over de invulling van de gemeentelijke saneringsverplichting
1499937,,,over de invulling van de gemeentelijke saneringsverplichting
1499938,,,over de invulling van de gemeentelijke saneringsverplichting
1499939,,,over de invulling van de gemeentelijke saneringsverplichting
1499940,,,over de invulling van de gemeentelijke saneringsverplichting
1499941,,,over de invulling van de gemeentelijke saneringsverplichting
1499942,,,over de invulling van de gemeentelijke saneringsverplichting
1106711,1995-08-01T00:00:00,,houdende algemene en sectorale bepalingen inzake milieuhygiëne
1106713,1995-08-01T00:00:00,,houdende algemene en sectorale bepalingen inzake milieuhygiëne
1106714,1995-08-01T00:00:00,,houdende algemene en sectorale bepalingen inzake milieuhygiëne
1106715,1995-08-01T00:00:00,,houdende algemene en sectorale bepalingen inzake milieuhygiëne
1042747,,,"tot vaststelling der technische minimumvoorwaarden waaraan de woningen moeten voldoen die, in het Vlaamse Gewest, gebouwd of verworven worden met het voordeel van de bouw- of de verwervingspremie"
1042748,,,"tot vaststelling der technische minimumvoorwaarden waaraan de woningen moeten voldoen die, in het Vlaamse Gewest, gebouwd of verworven worden met het voordeel van de bouw- of de verwervingspremie"
1042749,,,"tot vaststelling der technische minimumvoorwaarden waaraan de woningen moeten voldoen die, in het Vlaamse Gewest, gebouwd of verworven worden met het voordeel van de bouw- of de verwervingspremie"
1042750,,,"tot vaststelling der technische minimumvoorwaarden waaraan de woningen moeten voldoen die, in het Vlaamse Gewest, gebouwd of verworven worden met het voordeel van de bouw- of de verwervingspremie"
1042751,,,"tot vaststelling der technische minimumvoorwaarden waaraan de woningen moeten voldoen die, in het Vlaamse Gewest, gebouwd of verworven worden met het voordeel van de bouw- of de verwervingspremie"
1042752,,,"tot vaststelling der technische minimumvoorwaarden waaraan de woningen moeten voldoen die, in het Vlaamse Gewest, gebouwd of verworven worden met het voordeel van de bouw- of de verwervingspremie"
1042753,,,"tot vaststelling der technische minimumvoorwaarden waaraan de woningen moeten voldoen die, in het Vlaamse Gewest, gebouwd of verworven worden met het voordeel van de bouw- of de verwervingspremie"
1042754,,,"tot vaststelling der technische minimumvoorwaarden waaraan de woningen moeten voldoen die, in het Vlaamse Gewest, gebouwd of verworven worden met het voordeel van de bouw- of de verwervingspremie"
1042755,,,"tot vaststelling der technische minimumvoorwaarden waaraan de woningen moeten voldoen die, in het Vlaamse Gewest, gebouwd of verworven worden met het voordeel van de bouw- of de verwervingspremie"
1042756,,,"tot vaststelling der technische minimumvoorwaarden waaraan de woningen moeten voldoen die, in het Vlaamse Gewest, gebouwd of verworven worden met het voordeel van de bouw- of de verwervingspremie"
1042757,,,"tot vaststelling der technische minimumvoorwaarden waaraan de woningen moeten voldoen die, in het Vlaamse Gewest, gebouwd of verworven worden met het voordeel van de bouw- of de verwervingspremie"
1042758,,,"tot vaststelling der technische minimumvoorwaarden waaraan de woningen moeten voldoen die, in het Vlaamse Gewest, gebouwd of verworven worden met het voordeel van de bouw- of de verwervingspremie"
1081236,2007-01-01T00:00:00,2017-12-31T00:00:00,houdende de aanduiding van de begrenzing van de afgesloten watervoerende lagen en heffingsgebieden ter uitvoering van het decreet van 24 januari 1984 houdende maatregelen inzake het grondwaterbeheer
1156524,2010-06-02T00:00:00,,van de Vlaamse Milieumaatschappij houdende delegatie van bevoegdheden aan de personeelsleden van de afdeling Economisch Toezicht met betrekking tot de oplevering van werken voor de door de NV Aquafin opgerichte installaties in uitvoering van het technisch plan
1156525,2010-06-02T00:00:00,,van de Vlaamse Milieumaatschappij houdende delegatie van bevoegdheden aan de personeelsleden van de afdeling Economisch Toezicht met betrekking tot de oplevering van werken voor de door de NV Aquafin opgerichte installaties in uitvoering van het technisch plan
1156526,2010-06-02T00:00:00,,van de Vlaamse Milieumaatschappij houdende delegatie van bevoegdheden aan de personeelsleden van de afdeling Economisch Toezicht met betrekking tot de oplevering van werken voor de door de NV Aquafin opgerichte installaties in uitvoering van het technisch plan
1156527,2010-06-02T00:00:00,,van de Vlaamse Milieumaatschappij houdende delegatie van bevoegdheden aan de personeelsleden van de afdeling Economisch Toezicht met betrekking tot de oplevering van werken voor de door de NV Aquafin opgerichte installaties in uitvoering van het technisch plan
1010413,,,LH 92/1 inzake de toepassing van artikel 74 van titel I van het VLAREM
1167767,1995-08-01T00:00:00,,houdende algemene en sectorale bepalingen inzake milieuhygiëne
1081791,2007-01-01T00:00:00,,"houdende de bescherming van water tegen de verontreiniging door nitraten uit agrarische bronnen (citeeropschrift: ""het Mestdecreet"")"
1081795,2007-01-01T00:00:00,,"houdende de bescherming van water tegen de verontreiniging door nitraten uit agrarische bronnen (citeeropschrift: ""het Mestdecreet"")"
1081796,2007-01-01T00:00:00,,"houdende de bescherming van water tegen de verontreiniging door nitraten uit agrarische bronnen (citeeropschrift: ""het Mestdecreet"")"
1081797,2007-01-01T00:00:00,,"houdende de bescherming van water tegen de verontreiniging door nitraten uit agrarische bronnen (citeeropschrift: ""het Mestdecreet"")"
1081800,2007-01-01T00:00:00,,"houdende de bescherming van water tegen de verontreiniging door nitraten uit agrarische bronnen (citeeropschrift: ""het Mestdecreet"")"
1081801,2007-01-01T00:00:00,,"houdende de bescherming van water tegen de verontreiniging door nitraten uit agrarische bronnen (citeeropschrift: ""het Mestdecreet"")"
1081810,2007-01-01T00:00:00,,"houdende de bescherming van water tegen de verontreiniging door nitraten uit agrarische bronnen (citeeropschrift: ""het Mestdecreet"")"
1081815,2007-01-01T00:00:00,,"houdende de bescherming van water tegen de verontreiniging door nitraten uit agrarische bronnen (citeeropschrift: ""het Mestdecreet"")"
1081820,2007-01-01T00:00:00,,"houdende de bescherming van water tegen de verontreiniging door nitraten uit agrarische bronnen (citeeropschrift: ""het Mestdecreet"")"
1081868,2007-01-01T00:00:00,,"houdende de bescherming van water tegen de verontreiniging door nitraten uit agrarische bronnen (citeeropschrift: ""het Mestdecreet"")"
1132023,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132025,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132028,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132036,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132044,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132059,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132060,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132061,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132062,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132063,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132064,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132066,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132067,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132068,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132069,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132070,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132071,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132072,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132073,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132074,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132075,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132076,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132077,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132124,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132125,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132126,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132127,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132128,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132129,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132130,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132131,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132132,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132133,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132134,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132135,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132136,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132137,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132138,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132139,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132140,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132141,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132142,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132143,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132144,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132145,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132146,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132147,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132148,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132149,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132150,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132151,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132152,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132153,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132154,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132155,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132156,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132157,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132158,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132159,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132160,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132161,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132162,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132163,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132164,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132165,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132166,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132167,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132168,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132169,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132170,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132172,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132173,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132174,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132175,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132176,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132177,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132178,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132179,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132180,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132181,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132182,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132183,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132184,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132185,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132186,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132187,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132188,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132189,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132190,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132191,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132192,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132197,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132198,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132199,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132200,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132201,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132202,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132203,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132204,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132205,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132206,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132207,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132208,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132209,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132210,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132211,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132212,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132171,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132214,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132215,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132216,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132217,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132218,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132220,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132221,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132234,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132235,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132237,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132238,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132239,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132240,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132241,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132242,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132243,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132244,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132245,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132246,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132247,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132248,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132250,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132251,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132252,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132253,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132254,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132255,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132256,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132257,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132258,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132259,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132260,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132261,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132262,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132263,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132264,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132265,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1010819,,,betreffende het onderwijs VI
1132266,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132267,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132268,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132269,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132270,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132271,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132272,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132273,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132276,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132280,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132281,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132282,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132285,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1132286,1999-10-01T00:00:00,,houdende de organisatie van de ruimtelijke ordening
1010825,,,betreffende het onderwijs VI
1231894,,,met betrekking tot de Brusselse instellingen
1010827,,,betreffende het onderwijs VI
1010828,,,betreffende het onderwijs VI
1340270,2018-06-23T00:00:00,,"tot het verlenen van uitstel van maximaal vijf jaar aan Gewestelijke Maatschappij voor Woningbouw, cvba met sociaal oogmerk, om te voldoen aan de voorwaarde met betrekking tot de schaalgrootte, vermeld in artikel 40, § 1, tweede lid, 11°, van het decreet van 15 juli 1997 houdende de Vlaamse Wooncode"
1340271,2018-06-23T00:00:00,,"tot het verlenen van uitstel van maximaal vijf jaar aan Gewestelijke Maatschappij voor Woningbouw, cvba met sociaal oogmerk, om te voldoen aan de voorwaarde met betrekking tot de schaalgrootte, vermeld in artikel 40, § 1, tweede lid, 11°, van het decreet van 15 juli 1997 houdende de Vlaamse Wooncode"
1340272,2018-06-23T00:00:00,,"tot het verlenen van uitstel van maximaal vijf jaar aan Gewestelijke Maatschappij voor Woningbouw, cvba met sociaal oogmerk, om te voldoen aan de voorwaarde met betrekking tot de schaalgrootte, vermeld in artikel 40, § 1, tweede lid, 11°, van het decreet van 15 juli 1997 houdende de Vlaamse Wooncode"
1340273,2018-06-23T00:00:00,,"tot het verlenen van uitstel van maximaal vijf jaar aan Deinse Sociale Bouwmaatschappij, CVBA met sociaal oogmerk, om te voldoen aan de voorwaarde met betrekking tot de schaalgrootte, vermeld in artikel 40, § 1, tweede lid, 11°, van het decreet van 15 juli 1997 houdende de Vlaamse Wooncode
"
1340274,2018-06-23T00:00:00,,"tot het verlenen van uitstel van maximaal vijf jaar aan Deinse Sociale Bouwmaatschappij, CVBA met sociaal oogmerk, om te voldoen aan de voorwaarde met betrekking tot de schaalgrootte, vermeld in artikel 40, § 1, tweede lid, 11°, van het decreet van 15 juli 1997 houdende de Vlaamse Wooncode
"
1340275,2018-06-23T00:00:00,,"tot het verlenen van uitstel van maximaal vijf jaar aan Deinse Sociale Bouwmaatschappij, CVBA met sociaal oogmerk, om te voldoen aan de voorwaarde met betrekking tot de schaalgrootte, vermeld in artikel 40, § 1, tweede lid, 11°, van het decreet van 15 juli 1997 houdende de Vlaamse Wooncode
"
1340276,2018-06-23T00:00:00,,"tot het verlenen van uitstel van maximaal vijf jaar aan Merelbeekse Sociale Woningen, CVBA met sociaal oogmerk, om te voldoen aan de voorwaarde met betrekking tot de schaalgrootte, vermeld in artikel 40, § 1, tweede lid, 11°, van het decreet van 15 juli 1997 houdende de Vlaamse Wooncode
"
1340277,2018-06-23T00:00:00,,"tot het verlenen van uitstel van maximaal vijf jaar aan Merelbeekse Sociale Woningen, CVBA met sociaal oogmerk, om te voldoen aan de voorwaarde met betrekking tot de schaalgrootte, vermeld in artikel 40, § 1, tweede lid, 11°, van het decreet van 15 juli 1997 houdende de Vlaamse Wooncode
"
1340278,2018-06-23T00:00:00,,"tot het verlenen van uitstel van maximaal vijf jaar aan Merelbeekse Sociale Woningen, CVBA met sociaal oogmerk, om te voldoen aan de voorwaarde met betrekking tot de schaalgrootte, vermeld in artikel 40, § 1, tweede lid, 11°, van het decreet van 15 juli 1997 houdende de Vlaamse Wooncode
"
1340279,2018-06-23T00:00:00,,"tot het verlenen van uitstel van maximaal vijf jaar aan Sociale Bouwmaatschappij Schelle, cvba met sociaal oogmerk, om te voldoen aan de voorwaarde met betrekking tot de schaalgrootte, vermeld in artikel 40, § 1, tweede lid, 11°, van het decreet van 15 juli 1997 houdende de Vlaamse Wooncode
"
1340280,2018-06-23T00:00:00,,"tot het verlenen van uitstel van maximaal vijf jaar aan Sociale Bouwmaatschappij Schelle, cvba met sociaal oogmerk, om te voldoen aan de voorwaarde met betrekking tot de schaalgrootte, vermeld in artikel 40, § 1, tweede lid, 11°, van het decreet van 15 juli 1997 houdende de Vlaamse Wooncode
"
1340281,2018-06-23T00:00:00,,"tot het verlenen van uitstel van maximaal vijf jaar aan Sociale Bouwmaatschappij Schelle, cvba met sociaal oogmerk, om te voldoen aan de voorwaarde met betrekking tot de schaalgrootte, vermeld in artikel 40, § 1, tweede lid, 11°, van het decreet van 15 juli 1997 houdende de Vlaamse Wooncode
"
1340282,2018-06-23T00:00:00,,"tot het verlenen van uitstel van maximaal vijf jaar aan Zwijndrechtse Huisvestingsmaatschappij, cvba met sociaal oogmerk, om te voldoen aan de voorwaarde met betrekking tot de schaalgrootte, vermeld in artikel 40, § 1, tweede lid, 11°, van het decreet van 15 juli 1997 houdende de Vlaamse Wooncode
"
1340283,2018-06-23T00:00:00,,"tot het verlenen van uitstel van maximaal vijf jaar aan Zwijndrechtse Huisvestingsmaatschappij, cvba met sociaal oogmerk, om te voldoen aan de voorwaarde met betrekking tot de schaalgrootte, vermeld in artikel 40, § 1, tweede lid, 11°, van het decreet van 15 juli 1997 houdende de Vlaamse Wooncode
"
1340284,2018-06-23T00:00:00,,"tot het verlenen van uitstel van maximaal vijf jaar aan Zwijndrechtse Huisvestingsmaatschappij, cvba met sociaal oogmerk, om te voldoen aan de voorwaarde met betrekking tot de schaalgrootte, vermeld in artikel 40, § 1, tweede lid, 11°, van het decreet van 15 juli 1997 houdende de Vlaamse Wooncode
"
1340285,2018-06-23T00:00:00,,"tot het verlenen van uitstel van maximaal vijf jaar aan Hulp in Woningnood, cvba met sociaal oogmerk, om te voldoen aan de voorwaarde met betrekking tot de schaalgrootte, vermeld in artikel 40, § 1, tweede lid, 11°, van het decreet van 15 juli 1997 houdende de Vlaamse Wooncode
"
1340286,2018-06-23T00:00:00,,"tot het verlenen van uitstel van maximaal vijf jaar aan Hulp in Woningnood, cvba met sociaal oogmerk, om te voldoen aan de voorwaarde met betrekking tot de schaalgrootte, vermeld in artikel 40, § 1, tweede lid, 11°, van het decreet van 15 juli 1997 houdende de Vlaamse Wooncode
"
1340287,2018-06-23T00:00:00,,"tot het verlenen van uitstel van maximaal vijf jaar aan Hulp in Woningnood, cvba met sociaal oogmerk, om te voldoen aan de voorwaarde met betrekking tot de schaalgrootte, vermeld in artikel 40, § 1, tweede lid, 11°, van het decreet van 15 juli 1997 houdende de Vlaamse Wooncode
"
1340288,2018-06-23T00:00:00,,"tot het verlenen van uitstel van maximaal vijf jaar aan Gewestelijke Maatschappij voor Volkswoningen, cvba met sociaal oogmerk, om te voldoen aan de voorwaarde met betrekking tot de schaalgrootte, vermeld in artikel 40, § 1, tweede lid, 11°, van het decreet van 15 juli 1997 houdende de Vlaamse Wooncode
"
1340289,2018-06-23T00:00:00,,"tot het verlenen van uitstel van maximaal vijf jaar aan Gewestelijke Maatschappij voor Volkswoningen, cvba met sociaal oogmerk, om te voldoen aan de voorwaarde met betrekking tot de schaalgrootte, vermeld in artikel 40, § 1, tweede lid, 11°, van het decreet van 15 juli 1997 houdende de Vlaamse Wooncode
"
1340290,2018-06-23T00:00:00,,"tot het verlenen van uitstel van maximaal vijf jaar aan Gewestelijke Maatschappij voor Volkswoningen, cvba met sociaal oogmerk, om te voldoen aan de voorwaarde met betrekking tot de schaalgrootte, vermeld in artikel 40, § 1, tweede lid, 11°, van het decreet van 15 juli 1997 houdende de Vlaamse Wooncode
"
1340291,2018-06-23T00:00:00,,"tot het verlenen van uitstel van maximaal vijf jaar aan Eigen Woning, cvba met sociaal oogmerk, om te voldoen aan de voorwaarde met betrekking tot de schaalgrootte, vermeld in artikel 40, § 1, tweede lid, 11°, van het decreet van 15 juli 1997 houdende de Vlaamse Wooncode
"
1340292,2018-06-23T00:00:00,,"tot het verlenen van uitstel van maximaal vijf jaar aan Eigen Woning, cvba met sociaal oogmerk, om te voldoen aan de voorwaarde met betrekking tot de schaalgrootte, vermeld in artikel 40, § 1, tweede lid, 11°, van het decreet van 15 juli 1997 houdende de Vlaamse Wooncode
"
1340293,2018-06-23T00:00:00,,"tot het verlenen van uitstel van maximaal vijf jaar aan Eigen Woning, cvba met sociaal oogmerk, om te voldoen aan de voorwaarde met betrekking tot de schaalgrootte, vermeld in artikel 40, § 1, tweede lid, 11°, van het decreet van 15 juli 1997 houdende de Vlaamse Wooncode
"
1340294,2018-06-23T00:00:00,,"tot het verlenen van uitstel van maximaal vijf jaar aan De Nieuwe Haard, cvba met sociaal oogmerk, om te voldoen aan de voorwaarde met betrekking tot de schaalgrootte, vermeld in artikel 40, § 1, tweede lid, 11°, van het decreet van 15 juli 1997 houdende de Vlaamse Wooncode
"
1340295,2018-06-23T00:00:00,,"tot het verlenen van uitstel van maximaal vijf jaar aan De Nieuwe Haard, cvba met sociaal oogmerk, om te voldoen aan de voorwaarde met betrekking tot de schaalgrootte, vermeld in artikel 40, § 1, tweede lid, 11°, van het decreet van 15 juli 1997 houdende de Vlaamse Wooncode
"
1340296,2018-06-23T00:00:00,,"tot het verlenen van uitstel van maximaal vijf jaar aan De Nieuwe Haard, cvba met sociaal oogmerk, om te voldoen aan de voorwaarde met betrekking tot de schaalgrootte, vermeld in artikel 40, § 1, tweede lid, 11°, van het decreet van 15 juli 1997 houdende de Vlaamse Wooncode
"
